address,active_in_days_percentage,active_out_days_percentage,frequency_days_in,frequency_days_out,frequency_stddev_days_in,frequency_stddev_days_out,is_positive,life_days,pearson_in_out_amount,pearson_in_out_count,percentage_in_internal_volume,percentage_in_txs_count,percentage_out_internal_volume,percentage_out_txs_count,ratio_median_in_amount,ratio_median_out_amount,ratio_out_in_uniq_addresses,ratio_pay_more_than_once,ratio_pay_no_withdraw,ratio_stddev_in_amount,ratio_stddev_out_amount,ratio_txncnt_outflow_inflow,ratio_txnvol_outflow_inflow,stddev_in,stddev_out,users,xbc_add_callvalue_mul_minus,xbc_big_round_number,xbc_div_add_mul_number,xbc_div_balance_address_10,xbc_having_blocknumber,xbc_having_div,xbc_having_timestamp,xbc_just_balance_address,xbc_just_callvalue,xbc_loc_per_function,xbc_mul_div_add_timestamp,xbc_non_withdrawals,xbc_payables,xbc_regular,xbc_weird,xbc_withdrawals
0x071b981335e26a353c0a9366a23dc2897be044a4,0.08552631578947369,0.08552631578947369,11.703017272079771,0.0,0.0,0.0,0,152,0.0,0.0,0.0,0.0,1.3092846153846156,1.0,0.7637758729076948,0.7637758729076948,1.0,1.0,1.0,0.5476454439149832,0.5476454439149832,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x3b60eb821c4f9d6d8a9473baa980a036830c920f,0.390625,0.390625,2.5800342592592593,0.0,0.0,0.0,0,64,0.0,0.0,0.0,0.0,0.052064374000000004,1.0,0.9771144084052562,0.9771144084052562,1.0,1.0,1.0,0.054880558434525765,0.054880558434525765,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.5,1.25,0.0,1.25
0xd59f0e69c500a5a11a63f49765e52d9b2fee77df,0.27710843373493976,0.27710843373493976,3.638213566827697,0.0,0.0,0.0,0,83,0.0,0.0,0.0,0.0,4.993989689565217,1.0,1.0121720316246938,1.0121720316246938,1.0,1.0,1.0,0.17637316239136658,0.1763731623913654,1.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x025f26678d3658c00e09d1d74cd713b22b0e47d5,0.025440313111545987,0.025440313111545987,2.8391998885459535,0.0,6.348643952498579,0.0,0,511,0.0,0.0,0.0,0.0,1.1292719142857144,1.0,0.8855263177536109,0.8855263177536109,0.16666666666666666,0.16666666666666666,1.0,0.6646335486117322,0.6646335486117322,1.0,1.0,0.8675292105882415,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,0.0,1.0,4.0,0.0,7.0
0x0db0fd3ae8b0e4d4cf1214f932ae718f4be4458b,0.125,0.10294117647058823,4.256610966435185,0.0,4.256610966435185,0.0,0,136,0.0,0.0,0.0,0.0,0.9458332264285715,1.0,0.8671182856513506,0.7555424201985013,0.5,0.5,1.0,1.4174914971004309,1.2169010618919176,0.8235294117647058,0.9999999999637743,0.24480797005096414,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0xb6be7b59855a61d8bf6e7e4022a64001fa59731e,0.04054054054054054,0.04054054054054054,24.69258410493827,0.0,0.0,0.0,0,370,0.0,0.0,0.0,0.0,0.4835224618198722,1.0,1.0342238068747827,1.0342238068747827,1.0,1.0,1.0,0.12884941030805203,0.12884941030805203,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333
0x97aab09301fe9f2d2eee6983821d2093b641bc5d,0.1897810218978102,0.1897810218978102,5.27958823005698,0.0,0.0,0.0,0,137,0.0,0.0,0.0,0.0,0.10967815615384616,1.0,1.00352296025208,1.0035229790480051,1.0,1.0,1.0,0.07148584517028707,0.07148583814973315,1.0,0.9999999992846538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0xb130bc4feca468efe2e89aaac1688fab4045740d,0.27450980392156865,0.2549019607843137,3.6760524140211643,0.0,0.0,0.0,0,102,0.0,0.0,0.0,0.0,0.05219444538461538,1.0,1.0043571594962621,0.9586909992293756,1.0,1.0,1.0,0.059555726894237805,0.173561879278125,0.9285714285714286,0.9728273393084079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x84a934e6a000f81141c5d35f9518d3ccbfea2b74,0.10495626822157435,0.10495626822157435,9.551844457304528,0.0,0.0,0.0,0,343,0.0,0.0,0.0,0.0,0.17953380951532594,1.0,0.46012070634445823,0.46012070634445823,1.0,1.0,1.0,1.47788220207525,1.47788220207525,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.5,1.25,0.0,1.25
0x69afba8fb455caf9b95f9661e38d73f34c9ff521,0.047619047619047616,0.047619047619047616,12.596335289903,0.0,14.143219967785562,0.0,0,273,0.0,0.0,0.0,0.0,0.12403571428571428,1.0,0.644975525482292,0.644975525482292,0.16666666666666666,0.5,1.0,1.1080191001730988,1.1080191001730988,1.0,1.0,0.9515172308314886,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
